filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T15:20:26.457Z,PLTR,BUY,3.05,168.5100,-513.96,Close Short,,,,-2.013000,Close Short,0.462559
2025-11-19T16:23:13.064Z,XYZ100,BUY,0.22,24674.0000,-5428.28,Open Long,,,,0.000000,Open Long,4.885452
2025-11-19T16:23:14.352Z,NVDA,BUY,5.444,186.2600,-1014.00,Open Long,,,,0.000000,Open Long,0.912599
2025-11-19T16:23:16.231Z,NVDA,BUY,4.206,186.2600,-783.41,Open Long,,,,0.000000,Open Long,0.235022
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.0005,24586.0000,12.29,Close Long,,,,-0.044000,Close Long,0.011063
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.004,24586.0000,98.34,Close Long,,,,-0.352000,Close Long,0.088509
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.0224,24586.0000,550.73,Close Long,,,,-1.971200,Close Long,0.495653
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.0015,24586.0000,36.88,Close Long,,,,-0.132000,Close Long,0.033191
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.1663,24586.0000,4088.65,Close Long,,,,-14.634400,Close Long,3.679786
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.0083,24586.0000,204.06,Close Long,,,,-0.730400,Close Long,0.183657
2025-11-19T16:49:37.808Z,XYZ100,SELL,0.017,24586.0000,417.96,Close Long,,,,-1.496000,Close Long,0.376165
2025-11-19T16:49:38.532Z,NVDA,SELL,0.799,185.1300,147.92,Close Long,,,,-0.902870,Close Long,0.133126
2025-11-19T16:49:38.532Z,NVDA,SELL,1.243,185.1200,230.10,Close Long,,,,-1.417020,Close Long,0.207093
2025-11-19T16:49:38.532Z,NVDA,SELL,4.12,185.1200,762.69,Close Long,,,,-4.696800,Close Long,0.686424
2025-11-19T16:49:38.532Z,NVDA,SELL,0.118,185.1200,21.84,Close Long,,,,-0.134520,Close Long,0.019659
2025-11-19T16:49:38.532Z,NVDA,SELL,0.501,185.1200,92.75,Close Long,,,,-0.571140,Close Long,0.083470
2025-11-19T16:49:38.532Z,NVDA,SELL,0.112,185.1200,20.73,Close Long,,,,-0.127680,Close Long,0.018660
2025-11-19T16:49:38.532Z,NVDA,SELL,0.381,185.1200,70.53,Close Long,,,,-0.434340,Close Long,0.063477
2025-11-19T16:49:38.532Z,NVDA,SELL,2.376,185.1200,439.85,Close Long,,,,-2.708640,Close Long,0.395860
2025-11-19T17:55:04.032Z,TSLA,SELL,0.081,403.1900,32.66,Open Short,,,,0.000000,Open Short,0.029392
2025-11-19T17:55:04.032Z,TSLA,SELL,0.394,403.1900,158.86,Open Short,,,,0.000000,Open Short,0.142971
2025-11-19T17:55:04.032Z,TSLA,SELL,0.099,403.1900,39.92,Open Short,,,,0.000000,Open Short,0.035924
2025-11-19T17:55:04.032Z,TSLA,SELL,0.132,403.1900,53.22,Open Short,,,,0.000000,Open Short,0.047898
2025-11-19T17:55:04.032Z,TSLA,SELL,0.132,403.1900,53.22,Open Short,,,,0.000000,Open Short,0.047898
2025-11-19T17:55:04.032Z,TSLA,SELL,0.04,403.1900,16.13,Open Short,,,,0.000000,Open Short,0.014514
2025-11-19T17:55:04.032Z,TSLA,SELL,0.394,403.1900,158.86,Open Short,,,,0.000000,Open Short,0.142971
2025-11-19T17:55:04.032Z,TSLA,SELL,0.087,403.1900,35.08,Open Short,,,,0.000000,Open Short,0.031569
2025-11-19T17:55:04.032Z,TSLA,SELL,0.04,403.1900,16.13,Open Short,,,,0.000000,Open Short,0.014514
2025-11-19T17:55:04.032Z,TSLA,SELL,0.227,403.1900,91.52,Open Short,,,,0.000000,Open Short,0.082371
2025-11-19T17:55:04.032Z,TSLA,SELL,0.188,403.1900,75.80,Open Short,,,,0.000000,Open Short,0.068219
2025-11-19T17:55:04.032Z,TSLA,SELL,0.031,403.1900,12.50,Open Short,,,,0.000000,Open Short,0.011249
